ST_CASE,VEH_NO,PER_NO,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
240507,2,1,0,0,0,20,0,0,0,0,0,0
240508,1,1,0,0,0,0,0,0,0,0,0,0
240508,2,1,0,0,0,0,0,0,0,0,0,12
240508,3,1,0,0,0,0,0,0,0,0,0,0
240508,4,1,0,0,0,0,0,0,0,0,0,0
240509,0,1,22,0,0,0,0,0,0,0,0,0
240509,1,1,27,0,0,0,0,0,0,0,0,0
240510,0,1,0,0,0,0,0,0,0,0,0,0
240510,1,1,0,0,0,0,0,0,0,0,0,0
240512,0,1,0,0,0,0,0,0,0,0,0,0
240512,1,1,0,0,0,0,0,0,0,0,0,0
240513,1,1,24,24,24,24,24,24,24,24,24,24
240513,2,1,0,0,0,0,0,2,0,0,0,0
240514,1,1,17,17,17,17,17,17,17,17,17,17
240514,2,1,0,0,5,0,0,0,0,13,0,0
240515,1,1,19,0,0,11,11,7,10,12,0,0
240515,2,1,0,0,0,0,0,0,0,0,0,0
240516,0,1,0,0,0,0,0,0,0,0,0,0
240516,1,1,11,0,0,0,0,0,0,23,0,0
240517,0,1,33,15,0,0,0,0,0,0,0,17
240517,1,1,0,0,0,0,0,0,0,0,0,0
240518,1,1,14,0,0,0,0,5,12,13,0,0
240518,2,1,18,0,0,14,0,0,0,0,0,0
240518,3,1,0,0,8,0,0,19,0,7,0,5
240520,0,1,0,0,0,0,0,0,0,0,0,0
240520,1,1,0,0,0,0,0,0,0,0,0,0
240521,1,1,0,0,0,0,0,0,0,0,0,0
240522,1,1,7,11,22,18,18,9,12,13,22,19
240522,2,1,0,0,0,0,0,0,0,0,0,0
240523,0,1,0,0,0,0,0,0,0,0,0,0
240523,1,1,0,0,0,0,0,0,0,0,0,0
240523,2,1,0,0,0,0,0,0,0,0,0,0
240524,1,1,0,0,0,0,0,0,0,0,0,0
240524,2,1,6,0,0,0,0,0,0,0,0,0
240525,1,1,28,28,28,28,28,28,28,28,28,28
240525,2,1,0,0,0,0,0,0,0,0,9,0
240526,1,1,16,16,16,16,16,16,16,16,16,16
240527,1,1,0,12,0,0,0,0,0,42,15,0
240527,2,1,0,0,0,0,0,0,0,0,0,0
240528,0,1,14,14,14,14,14,14,14,14,14,14
240528,1,1,2,0,0,0,15,0,0,0,0,0
240529,0,1,0,0,0,0,0,0,0,0,0,0
240529,1,1,17,17,17,17,17,17,17,17,17,17
240530,1,1,13,13,13,13,13,13,13,13,13,13
240531,0,1,0,0,0,0,0,0,0,0,0,0
240531,1,1,0,0,0,0,0,0,0,0,0,0
240532,1,1,0,0,0,0,0,0,0,0,0,0
240533,1,1,0,0,0,0,0,0,0,0,0,0
240534,0,1,0,0,0,0,0,0,0,0,0,0
240534,1,1,0,0,0,0,0,0,0,0,0,0
240534,2,1,0,0,0,0,0,0,0,0,0,0
240535,1,1,0,0,0,0,0,0,0,0,0,0
240535,2,1,0,0,0,0,0,0,0,0,0,0
240536,1,1,0,0,0,0,0,0,0,0,26,0
240536,2,1,0,0,0,0,0,0,0,0,0,15
240537,0,1,0,0,0,0,0,0,42,0,24,0
240537,1,1,4,0,0,0,0,0,5,0,0,0
240538,1,1,0,0,0,0,0,0,0,0,0,0
240538,2,1,0,0,0,0,0,0,0,0,0,6
240539,1,1,11,24,0,9,15,0,0,14,0,0
240539,2,1,5,0,0,0,0,0,0,26,0,0
240540,1,1,6,6,6,6,6,6,6,6,6,6
240540,2,1,0,0,0,0,0,0,0,0,0,0
240541,0,1,0,0,0,0,0,0,0,0,0,0
240541,1,1,0,0,0,0,0,0,0,0,0,0
240542,0,1,15,15,15,15,15,15,15,15,15,15
240542,1,1,0,7,0,0,15,0,12,0,0,0
240543,1,1,0,0,0,0,0,0,0,0,0,0
240543,2,1,0,0,0,0,0,0,0,0,0,0
240544,1,1,0,0,0,0,0,0,0,0,0,0
240544,2,1,0,0,0,0,0,0,0,0,0,0
240545,1,1,3,33,11,4,15,22,14,0,33,7
240546,1,1,35,35,35,35,35,35,35,35,35,35
240546,2,1,0,0,0,0,0,0,0,0,0,0
240547,0,1,0,0,0,0,0,0,0,0,0,0
240547,1,1,0,22,0,0,0,0,0,0,0,0
240548,0,1,0,0,0,0,0,0,0,0,0,0
240548,1,1,0,0,0,13,0,0,0,22,4,0
240549,1,1,15,15,15,15,15,15,15,15,15,15
240550,0,1,0,0,0,0,0,0,0,0,0,0
240550,0,2,0,0,0,17,0,0,33,0,0,0
240550,1,1,15,0,0,0,0,20,22,16,4,24
240551,1,1,0,0,0,0,0,0,0,0,0,0
240552,1,1,18,0,0,0,0,21,0,15,0,9
240552,2,1,0,0,0,0,0,0,0,0,0,0
240553,1,1,4,4,4,4,4,4,4,4,4,4
240553,2,1,0,0,0,0,0,0,0,0,0,0
240554,1,1,13,13,13,13,13,13,13,13,13,13
240554,2,1,15,0,0,0,0,0,0,0,0,0
240555,1,1,0,0,16,0,0,0,0,0,0,0
240555,2,1,0,0,0,0,0,0,0,0,0,0
240556,1,1,32,32,32,32,32,32,32,32,32,32
240556,2,1,0,0,0,0,0,0,0,0,33,0
240557,1,1,0,3,0,0,0,3,17,14,13,0
240557,2,1,0,0,0,0,0,0,0,0,0,0
240557,3,1,0,0,0,0,0,0,0,0,0,0
240558,0,1,18,18,18,18,18,18,18,18,18,18
240558,1,1,0,0,0,0,0,0,0,0,0,0
240559,1,1,20,20,20,20,20,20,20,20,20,20
240559,2,1,0,0,0,0,0,0,0,0,0,0
240560,0,1,0,0,0,0,0,0,0,0,0,0
240560,1,1,10,10,10,10,10,10,10,10,10,10
240561,1,1,0,0,0,0,0,0,0,0,0,0
240561,2,1,0,15,0,0,18,0,0,0,0,0
240562,1,1,0,0,0,0,0,0,0,0,0,0
240562,2,1,0,0,0,0,0,0,0,0,0,0
240563,0,1,0,0,0,0,0,0,0,0,0,0
240563,1,1,0,0,0,0,0,15,0,0,0,7
240564,0,1,0,0,0,0,0,0,0,0,0,0
240564,1,1,7,7,11,30,8,13,14,7,4,18
240565,0,1,0,0,0,0,0,0,0,0,0,0
240565,1,1,0,0,0,0,0,0,0,0,0,0
240566,1,1,0,0,0,0,0,0,0,0,0,0
240566,2,1,0,0,0,0,0,0,0,0,0,0
240568,0,1,0,0,0,0,0,0,0,0,0,0
240568,1,1,0,0,0,0,0,0,0,0,7,0
240569,0,1,0,0,0,0,0,0,0,0,0,0
240569,1,1,0,0,0,0,0,14,0,0,0,0
240570,0,1,0,0,0,0,0,0,0,0,0,0
240570,1,1,0,0,0,0,0,0,0,0,0,0
240571,1,1,7,7,7,7,7,7,7,7,7,7
240571,2,1,0,0,0,0,0,0,0,11,0,0
240572,0,1,26,26,26,26,26,26,26,26,26,26
240572,1,1,0,0,0,0,0,0,0,0,0,0
240573,0,1,0,0,0,0,0,0,0,0,0,0
240573,1,1,0,0,0,0,0,0,0,3,18,0
240574,1,1,0,45,0,0,0,0,0,0,0,0
240574,2,1,0,0,0,0,0,0,0,0,0,0
240575,0,1,6,6,6,6,6,6,6,6,6,6
240575,1,1,0,3,0,0,22,0,0,0,0,0
240576,1,1,0,13,22,13,0,18,12,0,12,0
240577,1,1,0,0,0,0,0,0,0,0,0,5
240577,2,1,8,2,22,25,6,0,16,3,3,7
240578,0,1,0,0,0,0,0,0,0,0,0,0
240578,1,1,0,15,0,4,0,14,0,0,0,5
240579,1,1,21,21,21,21,21,21,21,21,21,21
240579,2,1,0,0,0,0,0,0,0,0,0,0
240580,1,1,11,11,11,11,11,11,11,11,11,11
240580,2,1,0,0,0,0,0,0,0,0,0,0
240581,1,1,17,17,17,17,17,17,17,17,17,17
240582,0,1,13,10,29,20,0,18,30,0,0,0
240582,1,1,14,0,0,0,0,0,0,0,0,0
240583,1,1,0,0,0,0,0,0,0,0,0,0
240583,2,1,0,0,0,0,0,0,0,0,0,0
240584,1,1,0,4,0,0,22,0,0,25,0,25
240584,2,1,0,0,0,0,0,0,0,0,0,0
240584,3,1,0,0,0,0,0,0,0,0,0,0
240584,4,1,0,0,0,0,0,0,0,0,0,0
240585,0,1,3,3,3,3,3,3,3,3,3,3
240585,1,1,0,0,0,0,0,0,0,0,0,0
240586,1,1,0,0,0,0,0,0,0,0,0,0
240586,2,1,0,0,0,0,0,0,0,0,0,0
240587,1,1,0,0,0,0,0,0,0,0,0,0
240588,1,1,14,14,14,14,14,14,14,14,14,14
240588,2,1,0,14,0,0,13,14,0,0,0,0
240588,3,1,0,0,0,0,0,0,0,0,0,0
240589,0,1,0,0,0,0,0,0,0,0,0,0
240589,0,2,0,0,0,17,0,0,0,0,0,0
240589,1,1,26,8,0,15,21,0,0,19,0,0
240590,0,1,26,26,26,26,26,26,26,26,26,26
240590,1,1,0,0,0,0,0,13,0,13,6,0
240591,1,1,0,0,0,0,0,0,12,0,0,0
240592,0,1,3,3,3,3,3,3,3,3,3,3
240592,1,1,0,0,0,0,0,0,0,0,0,0
240592,2,1,0,0,0,0,0,0,0,0,15,0
240593,1,1,0,0,0,0,0,0,0,0,0,0
240593,2,1,0,0,0,0,0,0,0,0,0,0
250001,1,1,0,0,7,0,0,9,6,0,13,0
250001,2,1,0,0,0,0,0,0,0,0,0,0
250001,3,1,0,0,0,0,0,0,0,14,0,0
250002,1,1,27,27,27,27,27,27,27,27,27,27
250003,1,1,0,0,0,0,0,0,0,0,0,0
250003,3,1,0,0,0,0,0,0,0,11,5,7
250004,0,1,0,0,0,0,0,0,0,0,0,0
250004,1,1,29,0,0,0,0,0,0,13,0,0
250005,1,1,0,0,0,0,0,0,0,0,0,0
250006,1,1,0,0,0,0,0,0,0,0,0,0
250007,1,1,0,0,0,0,0,0,0,0,0,0
250007,2,1,0,0,0,0,0,0,0,0,0,0
250010,0,1,0,0,0,0,0,0,0,0,0,0
250010,1,1,0,0,0,0,0,0,0,0,0,14
250011,1,1,0,0,0,0,0,0,0,0,0,0
250012,1,1,6,10,17,0,0,0,0,0,0,0
250013,1,1,0,0,0,0,0,0,0,0,0,0
250014,1,1,0,0,0,0,0,0,0,0,0,0
250014,2,1,0,0,0,0,0,0,0,0,0,0
250014,3,1,0,0,0,0,0,0,0,0,0,0
250015,0,1,0,0,0,0,0,0,0,0,0,0
250015,1,1,0,17,13,0,0,0,0,0,0,19
250016,1,1,0,0,0,0,0,0,0,0,0,0
250016,2,1,0,0,0,0,0,0,0,0,0,0
250017,1,1,27,27,27,27,27,27,27,27,27,27
250017,2,1,0,0,0,0,0,0,0,0,0,30
250018,0,1,0,0,0,0,0,0,0,0,0,0
250018,1,1,0,0,0,0,0,0,0,0,0,0
250019,1,1,0,0,0,0,0,0,0,0,0,0
250020,1,1,15,15,15,15,15,15,15,15,15,15
250021,0,1,0,0,0,0,0,0,0,0,0,0
250021,0,2,0,0,0,0,0,0,0,0,0,0
250021,1,1,0,0,0,0,0,0,0,0,0,0
250022,1,1,0,0,0,0,0,0,0,0,0,0
250023,1,1,0,0,0,0,0,0,0,0,0,0
250024,1,1,30,30,30,30,30,30,30,30,30,30
250025,1,1,27,27,27,27,27,27,27,27,27,27
250026,1,1,16,2,7,12,14,7,13,17,14,25
250026,2,1,0,0,0,0,0,0,0,0,0,0
250026,3,1,0,0,0,0,0,0,0,0,0,0
250027,1,1,5,5,5,5,5,5,5,5,5,5
250028,0,1,0,0,0,0,0,0,9,0,0,0
250028,1,1,0,0,0,0,0,0,10,0,0,0
250029,1,1,0,0,0,0,0,0,0,0,0,0
250030,0,1,0,0,0,0,0,0,0,0,0,0
250030,1,1,9,22,32,9,9,22,0,4,13,18
250031,1,1,11,11,30,0,5,23,17,2,17,22
250031,2,1,0,0,0,0,0,0,0,0,0,0
250032,1,1,0,11,21,0,0,12,0,16,25,20
250033,1,1,0,0,0,0,0,0,0,0,0,0
250034,1,1,0,0,0,0,0,0,0,0,0,0
250036,1,1,0,0,0,0,0,0,0,0,0,0
250036,2,1,0,0,0,0,0,0,0,0,0,0
250037,1,1,0,0,0,0,0,0,0,0,0,0
250037,2,1,0,0,0,0,0,0,0,0,0,0
250038,1,1,0,0,0,0,0,0,0,0,0,0
250038,2,1,0,0,0,0,0,0,0,0,0,0
250039,0,1,0,0,0,0,0,0,0,0,0,0
250039,1,1,0,0,0,0,0,0,0,0,0,0
250040,1,1,16,16,16,16,16,16,16,16,16,16
250041,1,1,6,6,6,6,6,6,6,6,6,6
250041,2,1,0,0,0,19,0,0,0,0,0,0
250042,0,1,29,29,29,29,29,29,29,29,29,29
250042,1,1,0,0,0,8,16,0,11,20,0,10
250044,0,1,22,22,22,22,22,22,22,22,22,22
250044,1,1,0,0,0,0,23,0,0,0,4,0
250045,1,1,24,47,0,0,19,0,0,0,0,0
250046,1,1,17,17,17,17,17,17,17,17,17,17
250046,2,1,0,0,0,0,0,0,0,0,0,0
250047,0,1,0,0,0,0,0,0,0,0,0,0
250047,1,1,0,0,0,0,0,0,0,0,0,0
250048,1,1,0,0,0,0,0,0,0,0,5,0
250048,2,1,0,0,0,0,0,0,0,0,0,0
250049,0,1,0,0,0,0,0,0,0,0,0,0
250049,1,1,14,0,0,0,0,0,16,0,0,0
250050,1,1,0,0,0,0,0,0,0,0,0,0
250050,2,1,0,0,0,0,0,0,0,14,0,0
250051,0,1,0,0,0,0,0,0,0,0,0,0
250051,1,1,0,0,25,0,0,0,0,0,0,0
250052,1,1,0,0,0,0,0,0,0,0,0,0
250052,2,1,0,0,0,0,0,0,0,0,0,0
250052,3,1,0,0,0,0,0,0,0,0,0,0
250053,1,1,0,0,0,0,0,0,0,0,0,0
250054,1,1,0,0,0,0,0,0,0,0,0,0
250054,2,1,0,0,0,0,0,0,0,0,0,0
250054,3,1,0,0,0,0,0,0,0,0,0,0
250054,4,1,0,0,0,0,0,0,0,0,0,0
250055,1,1,0,0,0,0,0,0,0,0,0,0
250055,2,1,0,0,13,0,10,10,0,30,0,7
250055,3,1,0,0,0,10,0,28,0,0,0,0
250056,1,1,0,0,0,0,0,0,0,0,0,0
250057,1,1,0,0,0,0,0,0,0,0,0,0
250058,1,1,0,0,0,0,0,0,0,0,0,0
250058,2,1,0,0,0,0,0,0,0,0,0,0
250059,1,1,38,38,38,38,38,38,38,38,38,38
250060,0,1,0,0,0,0,0,0,0,0,0,0
250060,1,1,0,0,0,0,0,0,0,0,0,0
250061,1,1,0,0,0,0,0,0,0,0,0,0
250061,2,1,0,0,0,0,0,0,0,0,0,0
250062,1,1,16,16,16,16,16,16,16,16,16,16
250063,0,1,0,0,0,0,0,0,0,0,0,0
250063,1,1,0,0,0,0,6,0,0,0,0,16
250064,0,1,0,0,0,0,0,0,0,0,0,0
250064,1,1,21,0,17,13,0,0,18,18,33,0
250065,1,1,0,0,0,0,0,0,0,0,0,0
250065,2,1,0,0,0,0,0,0,0,0,0,0
250066,1,1,34,34,34,34,34,34,34,34,34,34
250067,1,1,0,0,0,0,0,0,0,0,0,0
250067,2,1,19,5,0,4,0,0,0,0,0,0
250068,1,1,23,23,23,23,23,23,23,23,23,23
250069,1,1,16,16,16,16,16,16,16,16,16,16
250070,1,1,25,25,25,25,25,25,25,25,25,25
250071,1,1,23,23,23,23,23,23,23,23,23,23
250071,2,1,0,0,0,0,21,0,0,0,0,10
250072,0,1,0,0,0,0,0,0,0,0,0,0
250072,1,1,0,0,0,0,0,0,0,0,0,0
250073,1,1,0,0,0,0,0,0,0,0,0,0
250074,1,1,0,0,0,0,0,0,0,0,0,0
250074,2,1,0,8,0,0,0,0,0,0,0,0
250075,1,1,0,0,0,0,0,0,0,0,0,0
250076,1,1,0,0,0,0,0,0,0,0,0,0
250077,1,1,0,0,0,0,0,0,0,0,0,0
250078,1,1,0,0,0,0,0,0,0,0,0,0
250078,2,1,17,17,17,17,17,17,17,17,17,17
250079,1,1,0,0,0,0,0,0,0,0,0,0
250080,1,1,20,20,20,20,20,20,20,20,20,20
250080,2,1,0,0,0,0,0,0,0,0,17,0
250081,1,1,0,0,0,0,0,0,0,0,0,0
250082,1,1,0,0,0,0,0,0,0,0,0,0
250083,1,1,26,26,26,26,26,26,26,26,26,26
250084,1,1,14,14,14,14,14,14,14,14,14,14
250084,2,1,24,0,15,0,0,0,6,15,0,0
250085,1,1,13,13,13,13,13,13,13,13,13,13
250086,1,1,0,0,0,0,0,0,0,0,11,0
250086,2,1,0,0,0,0,0,0,0,0,0,0
250087,0,1,17,17,17,17,17,17,17,17,17,17
250087,1,1,0,0,11,0,0,0,0,0,0,0
250088,0,1,0,0,9,0,0,11,0,27,0,0
250088,1,1,24,14,3,14,28,9,15,14,14,6
250089,0,1,0,0,0,0,0,0,0,0,0,0
250089,0,2,0,0,0,0,0,0,0,9,4,25
250089,1,1,0,0,10,0,0,0,0,0,0,0
250090,1,1,13,13,13,13,13,13,13,13,13,13
250091,1,1,25,25,25,25,25,25,25,25,25,25
250092,0,1,0,0,0,0,0,0,0,0,0,0
250092,1,1,0,0,0,0,0,0,0,0,12,0
250094,0,1,12,12,12,12,12,12,12,12,12,12
250094,1,1,20,0,0,0,0,0,0,0,0,0
250095,1,1,0,0,0,0,0,0,0,0,0,0
250096,0,1,41,41,41,41,41,41,41,41,41,41
250096,1,1,0,0,0,0,0,0,0,0,14,0
250097,1,1,38,38,38,38,38,38,38,38,38,38
250098,1,1,0,0,0,0,0,0,0,0,0,0
250098,2,1,0,0,0,0,0,0,0,0,0,0
250099,1,1,29,29,29,29,29,29,29,29,29,29
250100,1,1,0,0,0,0,0,0,0,0,0,0
250101,1,1,24,24,24,24,24,24,24,24,24,24
250102,1,1,0,0,0,0,0,0,0,0,0,0
250103,1,1,4,4,4,4,4,4,4,4,4,4
250103,2,1,0,0,12,0,0,0,0,0,0,0
250104,1,1,13,11,24,12,32,11,16,13,9,19
250104,2,1,0,0,0,0,0,0,0,0,0,0
250105,0,1,0,0,0,0,0,0,0,0,0,0
250105,1,1,12,0,0,9,0,0,0,0,10,10
250106,0,1,0,0,0,0,0,0,0,0,0,0
250106,1,1,0,0,0,0,0,0,0,31,0,0
250107,1,1,17,17,17,17,17,17,17,17,17,17
250108,0,1,3,3,3,3,3,3,3,3,3,3
250108,1,1,0,0,0,15,11,0,4,0,0,0
250109,0,1,0,0,0,0,0,0,0,0,15,0
250109,1,1,0,0,0,0,0,0,0,0,0,0
250110,1,1,33,33,33,33,33,33,33,33,33,33
250111,1,1,0,9,0,0,0,0,0,0,0,25
250111,2,1,0,0,0,0,0,0,0,0,0,0
250112,1,1,0,0,0,0,0,0,0,0,0,0
250113,1,1,10,10,10,10,10,10,10,10,10,10
250113,2,1,0,0,0,0,0,0,0,0,0,0
250114,1,1,13,13,13,13,13,13,13,13,13,13
250115,0,1,22,22,22,22,22,22,22,22,22,22
250115,1,1,0,0,0,10,0,0,0,6,13,0
250116,1,1,5,5,5,5,5,5,5,5,5,5
250117,1,1,0,0,0,0,0,0,0,0,0,0
250118,1,1,0,0,0,0,0,0,0,0,0,0
250119,1,1,20,20,20,20,20,20,20,20,20,20
250120,1,1,6,6,6,6,6,6,6,6,6,6
250120,2,1,0,0,0,0,0,0,0,0,0,0
250121,1,1,0,0,0,0,0,0,0,0,0,0
250121,2,1,0,0,0,0,0,0,14,0,0,0
250122,1,1,39,39,39,39,39,39,39,39,39,39
250123,0,1,0,0,0,0,0,0,0,0,0,0
250123,1,1,13,0,0,0,26,0,0,0,0,0
250124,2,1,0,0,0,0,0,0,0,0,0,0
250125,1,1,0,0,0,3,0,0,0,20,0,0
250125,2,1,0,0,0,0,0,0,0,0,0,0
250126,1,1,0,0,0,0,0,0,0,0,0,0
250127,1,1,0,0,0,0,0,0,0,0,0,0
250128,1,1,8,2,10,23,6,2,8,6,16,19
250128,2,1,0,0,0,23,0,0,0,4,0,0
250129,1,1,0,0,0,0,0,0,0,0,0,0
250129,2,1,0,0,0,0,0,0,0,0,0,0
250129,3,1,0,0,0,0,0,0,0,0,0,0
250129,4,1,0,42,0,0,0,0,0,13,0,0
250130,1,1,15,15,15,15,15,15,15,15,15,15
250131,1,1,0,0,0,0,0,0,0,0,0,0
250131,2,1,0,0,0,0,0,0,0,0,0,0
250132,0,1,34,34,34,34,34,34,34,34,34,34
250132,1,1,0,0,0,0,0,0,0,0,0,0
250133,1,1,0,0,0,0,0,0,0,0,0,0
250133,2,1,0,0,0,0,0,0,0,0,0,0
250134,1,1,0,0,0,0,0,0,0,0,0,0
250134,2,1,0,0,0,0,0,0,0,0,0,0
250135,1,1,0,0,0,0,0,0,0,0,0,0
250136,1,1,35,10,31,0,10,15,14,14,29,29
250136,2,1,0,0,32,0,0,0,0,0,0,38
250137,0,1,20,0,0,0,0,12,0,0,13,0
250137,1,1,0,0,0,0,0,0,0,24,0,0
250138,1,1,0,0,0,0,10,34,0,0,0,8
250139,1,1,0,0,0,0,0,0,0,0,0,0
250140,0,1,34,34,34,34,34,34,34,34,34,34
250140,1,1,0,0,15,0,0,0,0,0,27,0
250141,1,1,0,0,0,0,0,0,0,0,0,0
250142,1,1,0,0,0,0,0,0,0,0,0,0
250142,2,1,0,0,0,0,0,0,0,0,0,0
250143,1,1,28,23,0,0,25,10,0,10,24,15
250143,2,1,6,6,6,6,6,6,6,6,6,6
250143,3,1,0,0,0,0,0,0,0,0,0,0
250144,1,1,0,0,0,0,0,0,0,0,0,0
250144,2,1,0,0,0,0,0,0,0,0,0,0
250145,1,1,0,0,20,0,0,0,0,0,0,0
250145,2,1,0,0,0,0,0,0,0,0,0,0
250146,1,1,0,0,0,0,0,0,0,0,0,0
250147,1,1,0,0,0,0,0,0,0,0,0,0
250147,2,1,0,0,0,0,0,0,0,0,0,0
250147,3,1,0,0,0,0,0,0,0,0,0,0
250147,4,1,0,0,0,0,0,0,0,0,0,0
250147,5,1,0,0,0,0,0,0,0,0,0,0
250148,1,1,0,0,0,0,0,0,0,0,0,0
250148,2,1,0,0,0,0,0,0,0,0,0,0
250149,1,1,0,0,0,0,0,0,0,0,0,0
250150,1,1,0,0,0,0,0,0,0,0,0,0
250151,1,1,31,31,31,31,31,31,31,31,31,31
250152,1,1,0,0,0,0,0,0,0,0,0,0
250153,1,1,0,0,0,0,0,0,0,0,0,0
250154,1,1,0,0,0,0,0,0,0,0,0,0
250155,0,1,0,0,0,0,0,0,0,0,0,0
250155,1,1,0,0,0,0,0,0,0,0,0,0
250156,0,1,0,40,0,0,0,0,0,7,0,0
250156,1,1,0,0,0,0,0,0,0,0,0,0
250157,1,1,13,0,13,3,10,5,17,13,23,0
250157,2,1,4,16,0,33,0,21,10,0,0,13
250159,1,1,0,0,0,0,0,0,0,22,0,0
250159,2,1,16,16,16,16,16,16,16,16,16,16
250160,1,1,29,29,29,29,29,29,29,29,29,29
250161,1,1,17,17,17,17,17,17,17,17,17,17
250161,2,1,7,6,15,0,18,0,21,0,6,5
250162,1,1,0,0,0,0,0,0,0,0,0,0
250162,2,1,0,0,0,0,0,0,0,0,0,0
250163,1,1,10,7,16,8,0,21,8,12,10,5
250163,2,1,0,0,0,0,0,0,0,6,0,3
250164,1,1,0,0,0,0,0,0,0,0,0,0
250165,1,1,0,0,0,0,0,0,0,0,0,0
250166,0,1,0,0,0,0,0,0,0,0,0,0
250166,1,1,15,0,0,0,0,0,27,22,0,0
250167,1,1,0,0,0,0,0,0,0,0,0,0
250167,2,1,0,0,0,0,0,0,0,0,0,0
250167,3,1,0,0,0,0,0,0,0,0,0,0
250168,1,1,0,0,0,0,0,0,0,0,0,0
250168,2,1,0,0,0,0,0,0,0,0,0,0
250169,1,1,20,20,20,20,20,20,20,20,20,20
250169,2,1,0,0,0,0,14,0,0,0,0,0
250169,3,1,0,11,0,29,0,17,0,23,0,32
250169,4,1,0,0,0,26,0,0,0,0,0,0
250169,5,1,0,0,0,0,19,0,0,0,0,0
250169,6,1,0,0,0,0,0,0,0,0,0,0
250169,7,1,9,0,0,15,0,0,8,0,0,18
250169,8,1,7,0,0,20,13,0,10,0,0,0
250170,1,1,6,6,6,6,6,6,6,6,6,6
250171,0,1,0,11,12,0,0,0,13,19,16,12
250171,1,1,0,0,0,0,0,16,14,0,0,0
250172,1,1,0,0,0,0,0,0,0,0,0,0
250173,1,1,0,0,26,0,1,0,0,0,0,0
250173,2,1,0,0,0,0,0,0,0,0,0,0
250174,1,1,0,0,0,0,0,0,0,0,0,0
250174,2,1,0,0,0,0,0,0,0,0,0,0
250175,0,1,0,0,0,0,0,0,0,0,0,0
250175,1,1,0,21,16,18,0,0,27,0,0,0
250176,1,1,0,0,0,0,0,0,0,0,0,0
250176,2,1,0,0,0,0,0,0,0,0,0,0
250177,1,1,0,0,0,0,0,0,0,0,0,0
250177,2,1,0,0,0,0,0,0,0,13,0,0
250178,1,1,0,0,0,0,26,0,0,0,0,0
250178,2,1,0,0,0,0,0,0,0,0,0,0
250178,3,1,0,0,0,0,0,0,0,0,0,0
250180,1,1,0,0,0,0,0,0,0,0,0,0
250180,2,1,17,17,17,17,17,17,17,17,17,17
250181,1,1,23,9,15,11,8,10,21,6,6,14
250181,2,1,0,0,0,0,19,0,0,0,0,0
250181,3,1,0,0,0,0,0,0,0,0,0,0
250182,1,1,0,0,0,0,0,0,0,0,0,0
250183,1,1,10,10,10,10,10,10,10,10,10,10
250183,2,1,0,0,0,0,0,0,0,0,0,0
250184,1,1,0,0,9,0,0,0,0,0,0,14
250184,2,1,12,12,12,12,12,12,12,12,12,12
250185,1,1,23,23,23,23,23,23,23,23,23,23
250186,1,1,2,2,2,2,2,2,2,2,2,2
250187,1,1,0,0,0,0,0,0,0,0,0,0
250188,0,1,0,0,0,0,0,0,0,0,0,0
250188,1,1,0,0,0,0,0,13,0,0,0,0
250189,1,1,0,0,0,0,0,0,0,0,0,0
250190,1,1,3,3,3,3,3,3,3,3,3,3
250190,2,1,0,0,0,0,0,0,0,0,0,0
250191,1,1,0,0,0,0,0,0,0,0,0,0
250191,2,1,0,0,0,0,0,0,0,0,0,0
250191,3,1,0,0,0,0,0,0,0,0,0,0
250192,0,1,0,0,0,0,0,0,0,0,0,0
250192,0,2,9,0,0,0,0,0,0,0,0,0
250192,1,1,0,0,0,0,0,0,0,0,0,0
250193,1,1,13,13,13,13,13,13,13,13,13,13
250194,1,1,11,11,11,11,11,11,11,11,11,11
250195,1,1,0,0,0,0,0,0,0,0,0,0
250195,2,1,0,0,0,0,0,0,0,0,0,0
250196,1,1,29,2,0,0,7,0,18,12,11,0
250196,2,1,0,34,0,8,0,0,0,13,0,0
250196,3,1,27,27,27,27,27,27,27,27,27,27
250198,1,1,0,0,0,0,0,0,0,0,0,0
250199,0,1,0,0,0,0,0,0,0,0,0,0
250199,1,1,0,0,0,0,0,0,0,0,0,0
250200,1,1,4,6,0,19,22,9,14,21,4,8
250201,1,1,0,0,0,0,0,0,0,0,0,0
250202,0,1,0,0,0,0,0,0,0,0,0,0
250202,1,1,0,0,0,0,0,0,0,6,0,0
250203,1,1,2,2,2,2,2,2,2,2,2,2
250204,1,1,0,0,0,0,0,0,0,0,0,0
250204,2,1,0,0,0,0,0,0,24,0,0,0
250204,3,1,0,0,0,0,0,0,0,0,0,0
250205,0,1,0,0,0,0,0,0,0,0,0,0
250205,1,1,0,0,0,0,0,0,0,0,0,0
250206,1,1,0,0,0,0,0,0,0,0,0,0
250206,2,1,0,0,0,0,0,16,0,0,0,0
250207,1,1,0,0,0,0,0,0,0,0,0,0
250207,2,1,0,0,0,0,0,0,0,0,0,0
250208,1,1,0,0,0,0,0,0,0,0,0,0
250209,0,1,13,13,13,13,13,13,13,13,13,13
250209,1,1,0,0,0,0,0,0,0,0,0,0
250210,1,1,0,0,0,0,0,0,0,0,0,0
250210,2,1,0,0,0,0,0,0,0,0,0,0
250211,0,1,0,0,0,0,0,0,0,0,0,0
250211,1,1,0,0,0,0,0,0,0,0,0,0
250212,1,1,25,25,25,25,25,25,25,25,25,25
