STATE,STATENAME,ST_CASE,VEH_NO,PER_NO,NMCC,NMCCNAME
4,Arizona,40612,0,1,99,Reported as Unknown
4,Arizona,40620,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40623,0,1,0,None Noted
4,Arizona,40634,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40635,0,1,99,Reported as Unknown
4,Arizona,40640,0,1,0,None Noted
4,Arizona,40647,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40654,0,1,0,None Noted
4,Arizona,40654,0,2,0,None Noted
4,Arizona,40657,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40659,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40659,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40659,0,2,2,Failure to Yield Right-Of-Way
4,Arizona,40659,0,2,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40662,0,1,99,Reported as Unknown
4,Arizona,40664,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40666,0,1,0,None Noted
4,Arizona,40667,0,1,99,Reported as Unknown
4,Arizona,40669,0,1,0,None Noted
4,Arizona,40670,0,1,6,"Inattentive (Talking, Eating, Etc.)"
4,Arizona,40670,0,1,21,Other (Specify:)
4,Arizona,40671,0,1,11,"Dash - Run, No Visual Obstruction Noted"
4,Arizona,40674,0,1,99,Reported as Unknown
4,Arizona,40677,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40677,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40681,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40681,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40682,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40685,0,1,0,None Noted
4,Arizona,40689,0,1,0,None Noted
4,Arizona,40695,0,1,0,None Noted
4,Arizona,40708,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40708,0,1,21,Other (Specify:)
4,Arizona,40708,0,2,21,Other (Specify:)
4,Arizona,40712,0,1,99,Reported as Unknown
4,Arizona,40713,0,1,0,None Noted
4,Arizona,40713,0,2,0,None Noted
4,Arizona,40713,0,3,0,None Noted
4,Arizona,40714,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40715,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
4,Arizona,40732,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40737,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40737,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40741,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40741,0,1,11,"Dash - Run, No Visual Obstruction Noted"
4,Arizona,40741,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40747,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40747,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40767,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40768,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40770,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40778,0,1,9,Wrong-Way Riding or Walking
4,Arizona,40782,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40786,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40796,0,1,0,None Noted
4,Arizona,40797,0,1,0,None Noted
4,Arizona,40800,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40808,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40810,0,1,0,None Noted
4,Arizona,40812,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40818,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40818,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40823,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40823,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40829,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40829,0,1,21,Other (Specify:)
4,Arizona,40832,0,1,11,"Dash - Run, No Visual Obstruction Noted"
4,Arizona,40834,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40835,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40843,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40843,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40844,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40846,0,1,9,Wrong-Way Riding or Walking
4,Arizona,40849,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
4,Arizona,40849,0,1,21,Other (Specify:)
4,Arizona,40851,0,1,0,None Noted
4,Arizona,40857,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40860,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40865,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40865,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40865,0,2,2,Failure to Yield Right-Of-Way
4,Arizona,40865,0,2,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40872,0,1,11,"Dash - Run, No Visual Obstruction Noted"
4,Arizona,40872,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40873,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40873,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40890,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40890,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40891,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40893,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40893,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40894,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40894,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40895,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40899,0,1,99,Reported as Unknown
4,Arizona,40900,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40902,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40908,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40910,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40913,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40913,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40914,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40919,0,1,0,None Noted
4,Arizona,40924,0,1,0,None Noted
4,Arizona,40931,0,1,0,None Noted
4,Arizona,40933,0,1,0,None Noted
4,Arizona,40938,0,1,0,None Noted
4,Arizona,40942,0,1,99,Reported as Unknown
4,Arizona,40943,0,1,11,"Dash - Run, No Visual Obstruction Noted"
4,Arizona,40944,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40944,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40949,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40949,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40953,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40959,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40964,0,1,0,None Noted
4,Arizona,40965,0,1,0,None Noted
4,Arizona,40970,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40974,0,1,0,None Noted
4,Arizona,40975,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40979,0,1,0,None Noted
4,Arizona,40979,0,2,0,None Noted
4,Arizona,40984,0,1,0,None Noted
4,Arizona,40988,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40989,0,1,11,"Dash - Run, No Visual Obstruction Noted"
4,Arizona,40990,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40990,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40991,0,1,0,None Noted
4,Arizona,40995,0,1,99,Reported as Unknown
4,Arizona,41000,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41003,0,1,0,None Noted
4,Arizona,41006,0,1,99,Reported as Unknown
4,Arizona,41007,0,1,99,Reported as Unknown
4,Arizona,41008,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41008,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
4,Arizona,41008,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,41009,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41018,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,41022,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41025,0,1,0,None Noted
4,Arizona,41029,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41032,0,1,1,Dart-Out - Visual Obstruction Noted
4,Arizona,41032,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,41039,0,1,0,None Noted
4,Arizona,41040,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41046,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41046,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
4,Arizona,41048,0,1,0,None Noted
4,Arizona,41051,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41051,0,2,2,Failure to Yield Right-Of-Way
4,Arizona,41053,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41063,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
4,Arizona,41066,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41067,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41079,0,1,99,Reported as Unknown
4,Arizona,41080,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41082,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41083,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41084,0,1,99,Reported as Unknown
4,Arizona,41087,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41087,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,41087,0,2,2,Failure to Yield Right-Of-Way
4,Arizona,41087,0,2,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,41088,0,1,99,Reported as Unknown
4,Arizona,41090,0,1,99,Reported as Unknown
4,Arizona,41093,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41093,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,41094,0,1,99,Reported as Unknown
4,Arizona,41097,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41101,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41102,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41102,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,41104,0,1,99,Reported as Unknown
4,Arizona,41106,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41106,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,41109,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41109,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,41110,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41110,0,1,11,"Dash - Run, No Visual Obstruction Noted"
4,Arizona,41110,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,41112,0,1,99,Reported as Unknown
4,Arizona,41114,0,1,99,Reported as Unknown
4,Arizona,41117,0,1,99,Reported as Unknown
4,Arizona,41123,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,41124,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41124,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,41127,0,1,99,Reported as Unknown
4,Arizona,41130,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41130,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,41131,0,1,13,Failing to Have Lights on When Required
4,Arizona,41131,0,1,17,Making Improper Entry to or Exit From Trafficway
4,Arizona,41132,0,1,0,None Noted
4,Arizona,41133,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,41135,0,1,17,Making Improper Entry to or Exit From Trafficway
4,Arizona,41139,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41144,0,1,99,Reported as Unknown
4,Arizona,41146,0,1,21,Other (Specify:)
4,Arizona,41149,0,1,99,Reported as Unknown
4,Arizona,41151,0,1,99,Reported as Unknown
4,Arizona,41154,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,41155,0,1,99,Reported as Unknown
4,Arizona,41160,0,1,99,Reported as Unknown
4,Arizona,41167,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41168,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,41168,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
4,Arizona,41176,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41176,0,1,11,"Dash - Run, No Visual Obstruction Noted"
4,Arizona,41176,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,41177,0,1,0,None Noted
4,Arizona,41177,0,2,0,None Noted
4,Arizona,41178,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,41195,0,1,99,Reported as Unknown
4,Arizona,41199,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41199,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,41200,0,1,99,Reported as Unknown
4,Arizona,41203,0,1,99,Reported as Unknown
4,Arizona,41207,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41207,0,1,11,"Dash - Run, No Visual Obstruction Noted"
4,Arizona,41207,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,41209,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,41215,0,1,99,Reported as Unknown
4,Arizona,41217,0,1,99,Reported as Unknown
4,Arizona,41218,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41218,0,1,11,"Dash - Run, No Visual Obstruction Noted"
4,Arizona,41219,0,1,99,Reported as Unknown
4,Arizona,41224,0,1,99,Reported as Unknown
4,Arizona,41225,0,1,0,None Noted
4,Arizona,41228,0,1,99,Reported as Unknown
4,Arizona,41229,0,1,99,Reported as Unknown
4,Arizona,41234,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41234,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,41235,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,41238,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,41245,0,1,5,Entering/Exiting Parked or Stopped Vehicle
4,Arizona,41245,0,1,21,Other (Specify:)
5,Arkansas,50005,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50005,0,1,7,Improper Turn/Merge
5,Arkansas,50005,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50012,0,1,11,"Dash - Run, No Visual Obstruction Noted"
5,Arkansas,50016,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50016,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50021,0,1,0,None Noted
5,Arkansas,50030,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50030,0,1,9,Wrong-Way Riding or Walking
5,Arkansas,50034,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50034,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50041,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50041,0,1,11,"Dash - Run, No Visual Obstruction Noted"
5,Arkansas,50041,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50041,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50044,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50044,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50050,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50050,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50050,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50056,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50058,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50058,0,1,9,Wrong-Way Riding or Walking
5,Arkansas,50058,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50061,0,1,9,Wrong-Way Riding or Walking
5,Arkansas,50061,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50063,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50063,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50063,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50083,0,1,9,Wrong-Way Riding or Walking
5,Arkansas,50083,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50100,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50100,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50101,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50102,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50102,0,1,11,"Dash - Run, No Visual Obstruction Noted"
5,Arkansas,50105,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50105,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50105,0,2,2,Failure to Yield Right-Of-Way
5,Arkansas,50105,0,2,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50112,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50112,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50118,0,1,99,Reported as Unknown
5,Arkansas,50140,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50141,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50141,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50141,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50143,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50143,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50153,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50153,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50161,0,1,0,None Noted
5,Arkansas,50179,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50179,0,1,6,"Inattentive (Talking, Eating, Etc.)"
5,Arkansas,50179,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50186,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50186,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50200,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50201,0,1,99,Reported as Unknown
5,Arkansas,50214,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50214,0,1,11,"Dash - Run, No Visual Obstruction Noted"
5,Arkansas,50218,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50218,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50225,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50225,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50230,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50230,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
5,Arkansas,50230,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50242,0,1,99,Reported as Unknown
5,Arkansas,50245,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50245,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50245,0,2,2,Failure to Yield Right-Of-Way
5,Arkansas,50245,0,2,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50248,0,1,0,None Noted
5,Arkansas,50250,0,1,0,None Noted
5,Arkansas,50257,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50257,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50266,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50274,0,1,9,Wrong-Way Riding or Walking
5,Arkansas,50280,0,1,9,Wrong-Way Riding or Walking
5,Arkansas,50280,0,2,9,Wrong-Way Riding or Walking
5,Arkansas,50285,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50290,0,1,0,None Noted
5,Arkansas,50296,0,1,1,Dart-Out - Visual Obstruction Noted
5,Arkansas,50296,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50296,0,2,1,Dart-Out - Visual Obstruction Noted
5,Arkansas,50296,0,2,2,Failure to Yield Right-Of-Way
5,Arkansas,50297,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50297,0,1,9,Wrong-Way Riding or Walking
5,Arkansas,50301,0,1,99,Reported as Unknown
5,Arkansas,50304,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50312,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50314,0,1,0,None Noted
5,Arkansas,50316,0,1,0,None Noted
5,Arkansas,50318,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50318,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50321,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50321,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50321,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50329,0,1,9,Wrong-Way Riding or Walking
5,Arkansas,50338,0,1,99,Reported as Unknown
5,Arkansas,50344,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50362,0,1,9,Wrong-Way Riding or Walking
5,Arkansas,50362,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50372,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50376,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50378,0,1,21,Other (Specify:)
5,Arkansas,50395,0,1,0,None Noted
5,Arkansas,50397,0,1,99,Reported as Unknown
5,Arkansas,50400,0,1,99,Reported as Unknown
5,Arkansas,50405,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50408,0,1,99,Reported as Unknown
5,Arkansas,50426,0,1,99,Reported as Unknown
5,Arkansas,50431,0,1,11,"Dash - Run, No Visual Obstruction Noted"
5,Arkansas,50436,0,1,0,None Noted
5,Arkansas,50440,0,1,0,None Noted
5,Arkansas,50447,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50447,0,1,11,"Dash - Run, No Visual Obstruction Noted"
5,Arkansas,50447,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50451,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50451,0,1,6,"Inattentive (Talking, Eating, Etc.)"
5,Arkansas,50451,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50454,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50454,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50456,0,1,99,Reported as Unknown
5,Arkansas,50462,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50464,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50470,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50471,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50471,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50471,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50473,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50473,0,1,9,Wrong-Way Riding or Walking
5,Arkansas,50476,0,1,0,None Noted
5,Arkansas,50479,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
